amount,category,county,date,paon,postcode,saon,street,town
40000,Standard price paid transaction,GREATER LONDON,1998-01-16,2,SE15 1PB,,SYLVAN TERRACE,LONDON
46000,Standard price paid transaction,GREATER LONDON,1999-10-14,1,SE15 1PB,,SYLVAN TERRACE,LONDON
66000,Standard price paid transaction,GREATER LONDON,2000-02-07,2,SE15 1PB,,SYLVAN TERRACE,LONDON
125000,Standard price paid transaction,GREATER LONDON,2002-11-08,5,SE15 1PB,,SYLVAN TERRACE,LONDON
138000,Standard price paid transaction,GREATER LONDON,2006-07-10,6,SE15 1PB,,SYLVAN TERRACE,LONDON
155000,Standard price paid transaction,GREATER LONDON,2010-06-10,4,SE15 1PB,,SYLVAN TERRACE,LONDON
164000,Standard price paid transaction,GREATER LONDON,2007-02-26,5,SE15 1PB,,SYLVAN TERRACE,LONDON
174995,Standard price paid transaction,GREATER LONDON,2006-07-26,1,SE15 1PB,,SYLVAN TERRACE,LONDON
175000,Standard price paid transaction,GREATER LONDON,2011-10-14,1,SE15 1PB,,SYLVAN TERRACE,LONDON
210000,Standard price paid transaction,GREATER LONDON,2006-07-13,2,SE15 1PB,,SYLVAN TERRACE,LONDON
220000,Standard price paid transaction,GREATER LONDON,2007-02-19,6,SE15 1PB,,SYLVAN TERRACE,LONDON
235000,Standard price paid transaction,GREATER LONDON,2008-07-30,2,SE15 1PB,,SYLVAN TERRACE,LONDON
340000,Standard price paid transaction,GREATER LONDON,2015-10-02,2,SE15 1PB,,SYLVAN TERRACE,LONDON
27000,Standard price paid transaction,GREATER LONDON,1996-03-05,10A,SE15 1DD,,STUDHOLME STREET,LONDON
40000,Standard price paid transaction,GREATER LONDON,1996-04-30,10A,SE15 1DD,,STUDHOLME STREET,LONDON
55000,Standard price paid transaction,GREATER LONDON,1995-07-17,18,SE15 1DD,,STUDHOLME STREET,LONDON
63200,Standard price paid transaction,GREATER LONDON,1995-09-05,38,SE15 1DD,,STUDHOLME STREET,LONDON
69000,Standard price paid transaction,GREATER LONDON,2000-09-29,10B,SE15 1DD,,STUDHOLME STREET,LONDON
76000,Standard price paid transaction,GREATER LONDON,1997-11-28,7,SE15 1DD,,STUDHOLME STREET,LONDON
80000,Standard price paid transaction,GREATER LONDON,1998-04-24,18,SE15 1DD,,STUDHOLME STREET,LONDON
80000,Standard price paid transaction,GREATER LONDON,2000-09-25,20,SE15 1DD,,STUDHOLME STREET,LONDON
97000,Standard price paid transaction,GREATER LONDON,1998-04-03,1,SE15 1DD,,STUDHOLME STREET,LONDON
99995,Standard price paid transaction,GREATER LONDON,1998-08-24,2,SE15 1DD,,STUDHOLME STREET,LONDON
112500,Standard price paid transaction,GREATER LONDON,2003-09-25,8,SE15 1DD,,STUDHOLME STREET,LONDON
115000,Standard price paid transaction,GREATER LONDON,2000-11-03,3,SE15 1DD,,STUDHOLME STREET,LONDON
145000,Standard price paid transaction,GREATER LONDON,2005-05-27,12B,SE15 1DD,,STUDHOLME STREET,LONDON
177000,Standard price paid transaction,GREATER LONDON,2003-12-18,3,SE15 1DD,,STUDHOLME STREET,LONDON
186000,Standard price paid transaction,GREATER LONDON,2001-05-10,3,SE15 1DD,,STUDHOLME STREET,LONDON
224000,Standard price paid transaction,GREATER LONDON,2006-02-20,5,SE15 1DD,,STUDHOLME STREET,LONDON
228000,Standard price paid transaction,GREATER LONDON,2005-02-28,18,SE15 1DD,,STUDHOLME STREET,LONDON
245000,Standard price paid transaction,GREATER LONDON,2010-05-28,10A,SE15 1DD,,STUDHOLME STREET,LONDON
250000,Standard price paid transaction,GREATER LONDON,2011-05-04,34,SE15 1DD,,STUDHOLME STREET,LONDON
256000,Standard price paid transaction,GREATER LONDON,2006-03-31,38,SE15 1DD,,STUDHOLME STREET,LONDON
290000,Standard price paid transaction,GREATER LONDON,2014-03-25,12B,SE15 1DD,,STUDHOLME STREET,LONDON
315000,Standard price paid transaction,GREATER LONDON,2013-03-15,10A,SE15 1DD,,STUDHOLME STREET,LONDON
330000,Standard price paid transaction,GREATER LONDON,2010-08-23,38,SE15 1DD,,STUDHOLME STREET,LONDON
510500,Standard price paid transaction,GREATER LONDON,2016-06-29,10A,SE15 1DD,,STUDHOLME STREET,LONDON
523000,Standard price paid transaction,GREATER LONDON,2014-02-28,24,SE15 1DD,,STUDHOLME STREET,LONDON
580000,Standard price paid transaction,GREATER LONDON,2014-12-12,34,SE15 1DD,,STUDHOLME STREET,LONDON
62500,Standard price paid transaction,GREATER LONDON,2000-07-18,4,SE15 1DG,,ALBERT WAY,LONDON
62500,Standard price paid transaction,GREATER LONDON,2000-06-30,5,SE15 1DG,,ALBERT WAY,LONDON
77000,Standard price paid transaction,GREATER LONDON,2002-05-02,22,SE15 1DG,,ALBERT WAY,LONDON
100000,Standard price paid transaction,GREATER LONDON,2003-07-23,1,SE15 1DG,,ALBERT WAY,LONDON
134000,Standard price paid transaction,GREATER LONDON,2001-06-22,4,SE15 1DG,,ALBERT WAY,LONDON
225500,Standard price paid transaction,GREATER LONDON,2007-01-05,2,SE15 1DG,,ALBERT WAY,LONDON
250000,Standard price paid transaction,GREATER LONDON,2005-04-05,1,SE15 1DG,,ALBERT WAY,LONDON
260000,Standard price paid transaction,GREATER LONDON,2012-08-15,5,SE15 1DG,,ALBERT WAY,LONDON
370000,Standard price paid transaction,GREATER LONDON,2014-01-31,1,SE15 1DG,,ALBERT WAY,LONDON
550000,Standard price paid transaction,GREATER LONDON,2009-03-27,22,SE15 1DG,,ALBERT WAY,LONDON
810000,Standard price paid transaction,GREATER LONDON,2015-03-06,21,SE15 1DG,,ALBERT WAY,LONDON
155000,Standard price paid transaction,GREATER LONDON,2008-06-20,BOWNESS HOUSE,SE15 1DS,FLAT 17,HILLBECK CLOSE,LONDON
157000,Standard price paid transaction,GREATER LONDON,2004-10-15,BOWNESS HOUSE,SE15 1DS,FLAT 12,HILLBECK CLOSE,LONDON
167500,Standard price paid transaction,GREATER LONDON,2007-02-23,BOWNESS HOUSE,SE15 1DS,FLAT 30,HILLBECK CLOSE,LONDON
230000,Standard price paid transaction,GREATER LONDON,2014-05-16,BOWNESS HOUSE,SE15 1DS,FLAT 12,HILLBECK CLOSE,LONDON
240000,Standard price paid transaction,GREATER LONDON,2014-06-17,BOWNESS HOUSE,SE15 1DS,FLAT 15,HILLBECK CLOSE,LONDON
245000,Additional price paid transaction,GREATER LONDON,2014-07-31,BOWNESS HOUSE,SE15 1DS,FLAT 23,HILLBECK CLOSE,LONDON
250000,Standard price paid transaction,GREATER LONDON,2014-12-08,BOWNESS HOUSE,SE15 1DS,FLAT 31,HILLBECK CLOSE,LONDON
260000,Standard price paid transaction,GREATER LONDON,2016-07-22,BOWNESS HOUSE,SE15 1DS,FLAT 26,HILLBECK CLOSE,LONDON
305000,Standard price paid transaction,GREATER LONDON,2017-01-06,BOWNESS HOUSE,SE15 1DS,FLAT 12,HILLBECK CLOSE,LONDON
325000,Standard price paid transaction,GREATER LONDON,2015-11-17,BOWNESS HOUSE,SE15 1DS,FLAT 15,HILLBECK CLOSE,LONDON
22750,Standard price paid transaction,GREATER LONDON,1999-04-15,GRASMERE POINT,SE15 1DT,FLAT 22,OLD KENT ROAD,LONDON
152500,Standard price paid transaction,GREATER LONDON,2002-08-29,"THE CARLTON WORKS, 6",SE15 2SB,APARTMENT J,ASYLUM ROAD,LONDON
156500,Standard price paid transaction,GREATER LONDON,2002-08-19,"THE CARLTON WORKS, 6",SE15 2SB,APARTMENT H,ASYLUM ROAD,LONDON
162500,Standard price paid transaction,GREATER LONDON,2002-08-19,"THE CARLTON WORKS, 6",SE15 2SB,APARTMENT M,ASYLUM ROAD,LONDON
166500,Standard price paid transaction,GREATER LONDON,2002-08-19,"THE CARLTON WORKS, 6",SE15 2SB,APARTMENT O,ASYLUM ROAD,LONDON
167000,Standard price paid transaction,GREATER LONDON,2002-08-16,"THE CARLTON WORKS, 6",SE15 2SB,APARTMENT G,ASYLUM ROAD,LONDON
169000,Standard price paid transaction,GREATER LONDON,2002-08-19,"THE CARLTON WORKS, 6",SE15 2SB,APARTMENT K,ASYLUM ROAD,LONDON
174500,Standard price paid transaction,GREATER LONDON,2002-08-20,"THE CARLTON WORKS, 6",SE15 2SB,APARTMENT L,ASYLUM ROAD,LONDON
176500,Standard price paid transaction,GREATER LONDON,2002-08-19,"THE CARLTON WORKS, 6",SE15 2SB,APARTMENT I,ASYLUM ROAD,LONDON
179000,Standard price paid transaction,GREATER LONDON,2003-03-14,"THE CARLTON WORKS, 6",SE15 2SB,APARTMENT N,ASYLUM ROAD,LONDON
180000,Standard price paid transaction,GREATER LONDON,2004-11-22,"THE CARLTON WORKS, 6",SE15 2SB,APARTMENT K,ASYLUM ROAD,LONDON
196000,Standard price paid transaction,GREATER LONDON,2004-08-10,"THE CARLTON WORKS, 6",SE15 2SB,APARTMENT I,ASYLUM ROAD,LONDON
240000,Standard price paid transaction,GREATER LONDON,2009-12-11,"THE CARLTON WORKS, 6",SE15 2SB,APARTMENT N,ASYLUM ROAD,LONDON
245000,Standard price paid transaction,GREATER LONDON,2006-12-15,"THE CARLTON WORKS, 6",SE15 2SB,APARTMENT P,ASYLUM ROAD,LONDON
249000,Standard price paid transaction,GREATER LONDON,2002-08-19,"THE CARLTON WORKS, 6",SE15 2SB,UNIT E,ASYLUM ROAD,LONDON
249950,Standard price paid transaction,GREATER LONDON,2007-06-20,"THE CARLTON WORKS, 6",SE15 2SB,APARTMENT O,ASYLUM ROAD,LONDON
249950,Standard price paid transaction,GREATER LONDON,2007-05-24,"THE CARLTON WORKS, 6",SE15 2SB,APARTMENT I,ASYLUM ROAD,LONDON
267000,Standard price paid transaction,GREATER LONDON,2003-09-10,"THE CARLTON WORKS, 6",SE15 2SB,APARTMENT R,ASYLUM ROAD,LONDON
275000,Standard price paid transaction,GREATER LONDON,2002-09-02,"THE CARLTON WORKS, 6",SE15 2SB,APARTMENT Q,ASYLUM ROAD,LONDON
325000,Standard price paid transaction,GREATER LONDON,2013-08-09,"THE CARLTON WORKS, 6",SE15 2SB,APARTMENT N,ASYLUM ROAD,LONDON
390000,Standard price paid transaction,GREATER LONDON,2014-09-08,"THE CARLTON WORKS, 6",SE15 2SB,APARTMENT G,ASYLUM ROAD,LONDON
425000,Standard price paid transaction,GREATER LONDON,2012-02-10,"THE CARLTON WORKS, 6",SE15 2SB,APARTMENT D,ASYLUM ROAD,LONDON
439500,Standard price paid transaction,GREATER LONDON,2017-02-22,"THE CARLTON WORKS, 6",SE15 2SB,APARTMENT I,ASYLUM ROAD,LONDON
765000,Standard price paid transaction,GREATER LONDON,2018-03-29,"THE CARLTON WORKS, 6",SE15 2SB,UNIT E,ASYLUM ROAD,LONDON
6155000,Additional price paid transaction,GREATER LONDON,2014-09-23,"TARY HOUSE, 8 - 24",SE15 1PE,,SYLVAN GROVE,LONDON
9400000,Additional price paid transaction,GREATER LONDON,2016-07-22,"TARY HOUSE, 8 - 24",SE15 1PE,,SYLVAN GROVE,LONDON
25800000,Additional price paid transaction,GREATER LONDON,2018-03-29,"TARY HOUSE, 8 - 24",SE15 1PE,,SYLVAN GROVE,LONDON
22000,Standard price paid transaction,GREATER LONDON,1997-05-19,1,SE15 2TY,THE FIRST FLOOR FLAT AT,SPRINGALL STREET,LONDON
23500,Standard price paid transaction,GREATER LONDON,1997-03-11,1,SE15 2TY,GROUND FLOOR FLAT AT,SPRINGALL STREET,LONDON
45000,Standard price paid transaction,GREATER LONDON,1998-03-05,1,SE15 2TY,THE FIRST FLOOR FLAT AT,SPRINGALL STREET,LONDON
59395,Standard price paid transaction,GREATER LONDON,1996-10-29,7A,SE15 2TY,,SPRINGALL STREET,LONDON
85000,Standard price paid transaction,GREATER LONDON,1998-05-05,3,SE15 2TY,,SPRINGALL STREET,LONDON
117000,Standard price paid transaction,GREATER LONDON,1999-07-09,6,SE15 2TY,,SPRINGALL STREET,LONDON
130000,Standard price paid transaction,GREATER LONDON,2003-01-10,1,SE15 2TY,THE FIRST FLOOR FLAT AT,SPRINGALL STREET,LONDON
180000,Standard price paid transaction,GREATER LONDON,2008-07-24,5,SE15 2TY,,SPRINGALL STREET,LONDON
190000,Standard price paid transaction,GREATER LONDON,2002-07-19,7A,SE15 2TY,,SPRINGALL STREET,LONDON
249950,Standard price paid transaction,GREATER LONDON,2013-09-06,1,SE15 2TY,THE FIRST FLOOR FLAT AT,SPRINGALL STREET,LONDON
340000,Standard price paid transaction,GREATER LONDON,2015-12-14,4B,SE15 2TY,,SPRINGALL STREET,LONDON
800000,Standard price paid transaction,GREATER LONDON,2017-02-17,5,SE15 2TY,,SPRINGALL STREET,LONDON
22000,Standard price paid transaction,GREATER LONDON,1996-05-31,147,SE15 2LB,,ASYLUM ROAD,LONDON
120000,Standard price paid transaction,GREATER LONDON,2016-02-24,147,SE15 2LB,,ASYLUM ROAD,LONDON
221000,Standard price paid transaction,GREATER LONDON,2015-04-24,133,SE15 2LB,,ASYLUM ROAD,LONDON
110000,Standard price paid transaction,GREATER LONDON,2009-06-22,AMBLESIDE POINT,SE15 1EB,FLAT 43,TUSTIN ESTATE,LONDON
121000,Standard price paid transaction,GREATER LONDON,2013-05-30,AMBLESIDE POINT,SE15 1EB,FLAT 37,TUSTIN ESTATE,LONDON
125000,Additional price paid transaction,GREATER LONDON,2013-10-30,AMBLESIDE POINT,SE15 1EB,FLAT 52,TUSTIN ESTATE,LONDON
150000,Additional price paid transaction,GREATER LONDON,2015-05-21,AMBLESIDE POINT,SE15 1EB,FLAT 42,TUSTIN ESTATE,LONDON
155000,Standard price paid transaction,GREATER LONDON,2015-08-21,AMBLESIDE POINT,SE15 1EB,FLAT 42,TUSTIN ESTATE,LONDON
166000,Standard price paid transaction,GREATER LONDON,2015-04-27,AMBLESIDE POINT,SE15 1EB,FLAT 48,TUSTIN ESTATE,LONDON
6136,Standard price paid transaction,GREATER LONDON,1999-03-31,726,SE15 1NG,,OLD KENT ROAD,LONDON
44995,Standard price paid transaction,GREATER LONDON,1996-08-16,726,SE15 1NG,,OLD KENT ROAD,LONDON
46250,Standard price paid transaction,GREATER LONDON,1997-07-11,720A - 720B,SE15 1NG,,OLD KENT ROAD,LONDON
60000,Standard price paid transaction,GREATER LONDON,1999-07-01,722B,SE15 1NG,FIRST AND SECOND FLOOR FLAT AT,OLD KENT ROAD,LONDON
85000,Standard price paid transaction,GREATER LONDON,2002-09-06,726,SE15 1NG,,OLD KENT ROAD,LONDON
95000,Standard price paid transaction,GREATER LONDON,2000-03-17,722A,SE15 1NG,,OLD KENT ROAD,LONDON
113345,Standard price paid transaction,GREATER LONDON,1996-10-21,"THE KENTISH DROVERS, 720",SE15 1NG,,OLD KENT ROAD,LONDON
185000,Standard price paid transaction,GREATER LONDON,2001-10-11,724,SE15 1NG,,OLD KENT ROAD,LONDON
275000,Standard price paid transaction,GREATER LONDON,2006-12-08,720B,SE15 1NG,FIRST AND SECOND FLOOR FLAT AT,OLD KENT ROAD,LONDON
7920,Standard price paid transaction,GREATER LONDON,1997-12-22,WINDERMERE POINT,SE15 1DY,FLAT 14,OLD KENT ROAD,LONDON
100000,Standard price paid transaction,GREATER LONDON,2012-12-17,WINDERMERE POINT,SE15 1DY,FLAT 31,OLD KENT ROAD,LONDON
124000,Standard price paid transaction,GREATER LONDON,2013-03-19,WINDERMERE POINT,SE15 1DY,FLAT 5,OLD KENT ROAD,LONDON
105000,Standard price paid transaction,GREATER LONDON,2006-05-17,WINDERMERE POINT,SE15 1DZ,FLAT 44,OLD KENT ROAD,LONDON
112000,Standard price paid transaction,GREATER LONDON,2013-08-21,WINDERMERE POINT,SE15 1DZ,FLAT 48,OLD KENT ROAD,LONDON
119000,Standard price paid transaction,GREATER LONDON,2005-08-26,WINDERMERE POINT,SE15 1DZ,FLAT 56,OLD KENT ROAD,LONDON
217000,Additional price paid transaction,GREATER LONDON,2016-03-29,WINDERMERE POINT,SE15 1DZ,FLAT 61,OLD KENT ROAD,LONDON
72000,Standard price paid transaction,GREATER LONDON,2000-07-14,HOLME HOUSE,SE15 1DF,FLAT 4,STUDHOLME STREET,LONDON
134000,Standard price paid transaction,GREATER LONDON,2004-03-25,HOLME HOUSE,SE15 1DF,FLAT 4,STUDHOLME STREET,LONDON
300000,Standard price paid transaction,GREATER LONDON,2016-03-23,HOLME HOUSE,SE15 1DF,FLAT 4,STUDHOLME STREET,LONDON
160000,Standard price paid transaction,GREATER LONDON,2015-10-20,16,SE15 1EE,,HILLBECK CLOSE,LONDON
41500,Standard price paid transaction,GREATER LONDON,1999-06-03,"GREENWAYS, 298",SE15 1QN,FLAT 1,COMMERCIAL WAY,LONDON
56000,Standard price paid transaction,GREATER LONDON,1996-12-06,336,SE15 1QN,,COMMERCIAL WAY,LONDON
56500,Standard price paid transaction,GREATER LONDON,1997-10-21,280,SE15 1QN,,COMMERCIAL WAY,LONDON
63000,Standard price paid transaction,GREATER LONDON,1996-06-19,310,SE15 1QN,,COMMERCIAL WAY,LONDON
68000,Standard price paid transaction,GREATER LONDON,1997-07-14,338,SE15 1QN,,COMMERCIAL WAY,LONDON
68450,Standard price paid transaction,GREATER LONDON,1998-01-23,346,SE15 1QN,,COMMERCIAL WAY,LONDON
72600,Standard price paid transaction,GREATER LONDON,1997-10-27,332,SE15 1QN,,COMMERCIAL WAY,LONDON
75000,Standard price paid transaction,GREATER LONDON,1996-08-09,314,SE15 1QN,,COMMERCIAL WAY,LONDON
77000,Standard price paid transaction,GREATER LONDON,1999-05-21,342,SE15 1QN,,COMMERCIAL WAY,LONDON
138000,Standard price paid transaction,GREATER LONDON,1998-09-25,316,SE15 1QN,,COMMERCIAL WAY,LONDON
175000,Standard price paid transaction,GREATER LONDON,2001-02-02,306,SE15 1QN,,COMMERCIAL WAY,LONDON
180000,Standard price paid transaction,GREATER LONDON,2002-10-07,318,SE15 1QN,,COMMERCIAL WAY,LONDON
208000,Standard price paid transaction,GREATER LONDON,2006-05-26,342,SE15 1QN,,COMMERCIAL WAY,LONDON
210000,Standard price paid transaction,GREATER LONDON,2008-09-12,284,SE15 1QN,,COMMERCIAL WAY,LONDON
245000,Standard price paid transaction,GREATER LONDON,2004-05-20,326,SE15 1QN,,COMMERCIAL WAY,LONDON
249000,Standard price paid transaction,GREATER LONDON,2011-03-15,338,SE15 1QN,,COMMERCIAL WAY,LONDON
260000,Standard price paid transaction,GREATER LONDON,2011-10-05,308,SE15 1QN,,COMMERCIAL WAY,LONDON
275000,Additional price paid transaction,GREATER LONDON,2014-03-14,284,SE15 1QN,,COMMERCIAL WAY,LONDON
525000,Standard price paid transaction,GREATER LONDON,2014-02-25,314,SE15 1QN,,COMMERCIAL WAY,LONDON
557450,Standard price paid transaction,GREATER LONDON,2015-03-31,294,SE15 1QN,,COMMERCIAL WAY,LONDON
675000,Standard price paid transaction,GREATER LONDON,2016-11-16,312,SE15 1QN,,COMMERCIAL WAY,LONDON
685000,Standard price paid transaction,GREATER LONDON,2018-04-16,310,SE15 1QN,,COMMERCIAL WAY,LONDON
719610,Standard price paid transaction,GREATER LONDON,2017-12-01,316,SE15 1QN,,COMMERCIAL WAY,LONDON
763000,Standard price paid transaction,GREATER LONDON,2015-10-26,320,SE15 1QN,,COMMERCIAL WAY,LONDON
29000,Standard price paid transaction,GREATER LONDON,1995-09-29,61B,SE15 1QJ,,NAYLOR ROAD,LONDON
33900,Standard price paid transaction,GREATER LONDON,1995-02-17,61A,SE15 1QJ,,NAYLOR ROAD,LONDON
75000,Standard price paid transaction,GREATER LONDON,2001-10-25,61B,SE15 1QJ,,NAYLOR ROAD,LONDON
101000,Standard price paid transaction,GREATER LONDON,2004-12-17,61A,SE15 1QJ,,NAYLOR ROAD,LONDON
124000,Standard price paid transaction,GREATER LONDON,2005-09-27,61A,SE15 1QJ,,NAYLOR ROAD,LONDON
149000,Standard price paid transaction,GREATER LONDON,2005-07-25,59A,SE15 1QJ,,NAYLOR ROAD,LONDON
150000,Standard price paid transaction,GREATER LONDON,2006-05-31,61B,SE15 1QJ,,NAYLOR ROAD,LONDON
187500,Standard price paid transaction,GREATER LONDON,2012-08-24,47A,SE15 1QJ,,NAYLOR ROAD,LONDON
200000,Standard price paid transaction,GREATER LONDON,2013-07-12,79,SE15 1QJ,,NAYLOR ROAD,LONDON
203000,Standard price paid transaction,GREATER LONDON,2007-07-20,51A,SE15 1QJ,,NAYLOR ROAD,LONDON
230000,Standard price paid transaction,GREATER LONDON,2005-07-25,69,SE15 1QJ,,NAYLOR ROAD,LONDON
235000,Standard price paid transaction,GREATER LONDON,2005-02-08,71,SE15 1QJ,,NAYLOR ROAD,LONDON
325000,Additional price paid transaction,GREATER LONDON,2015-07-31,61B,SE15 1QJ,,NAYLOR ROAD,LONDON
41000,Standard price paid transaction,GREATER LONDON,1997-10-31,42A,SE15 2RQ,,CULMORE ROAD,LONDON
53000,Standard price paid transaction,GREATER LONDON,1999-06-21,42A,SE15 2RQ,,CULMORE ROAD,LONDON
64995,Standard price paid transaction,GREATER LONDON,1997-09-29,16,SE15 2RQ,,CULMORE ROAD,LONDON
79950,Standard price paid transaction,GREATER LONDON,1997-10-29,14,SE15 2RQ,,CULMORE ROAD,LONDON
90000,Standard price paid transaction,GREATER LONDON,2001-10-19,42A,SE15 2RQ,,CULMORE ROAD,LONDON
100000,Standard price paid transaction,GREATER LONDON,2002-05-06,4,SE15 2RQ,,CULMORE ROAD,LONDON
112000,Standard price paid transaction,GREATER LONDON,2002-09-09,10,SE15 2RQ,,CULMORE ROAD,LONDON
151000,Standard price paid transaction,GREATER LONDON,2009-12-22,42A,SE15 2RQ,,CULMORE ROAD,LONDON
220000,Standard price paid transaction,GREATER LONDON,2012-10-24,4,SE15 2RQ,,CULMORE ROAD,LONDON
225000,Standard price paid transaction,GREATER LONDON,2006-01-31,10,SE15 2RQ,,CULMORE ROAD,LONDON
254000,Standard price paid transaction,GREATER LONDON,2015-03-27,47F,SE15 2RQ,,CULMORE ROAD,LONDON
285000,Standard price paid transaction,GREATER LONDON,2014-05-02,42A,SE15 2RQ,,CULMORE ROAD,LONDON
56000,Standard price paid transaction,GREATER LONDON,1997-12-01,729,SE15 1JL,,OLD KENT ROAD,LONDON
340000,Additional price paid transaction,GREATER LONDON,2014-01-31,735,SE15 1JL,,OLD KENT ROAD,LONDON
63000,Standard price paid transaction,GREATER LONDON,1998-04-24,1,SE15 1AY,,CARDINE MEWS,LONDON
68000,Standard price paid transaction,GREATER LONDON,1995-05-26,8,SE15 1AY,,CARDINE MEWS,LONDON
91000,Standard price paid transaction,GREATER LONDON,2000-03-17,2,SE15 1AY,,CARDINE MEWS,LONDON
111000,Standard price paid transaction,GREATER LONDON,2000-09-29,5,SE15 1AY,,CARDINE MEWS,LONDON
148000,Standard price paid transaction,GREATER LONDON,2002-05-17,10,SE15 1AY,,CARDINE MEWS,LONDON
175000,Standard price paid transaction,GREATER LONDON,2004-08-27,12,SE15 1AY,,CARDINE MEWS,LONDON
205000,Standard price paid transaction,GREATER LONDON,2006-06-02,7,SE15 1AY,,CARDINE MEWS,LONDON
225000,Standard price paid transaction,GREATER LONDON,2007-01-26,5,SE15 1AY,,CARDINE MEWS,LONDON
248000,Standard price paid transaction,GREATER LONDON,2012-07-17,2,SE15 1AY,,CARDINE MEWS,LONDON
330000,Standard price paid transaction,GREATER LONDON,2014-02-19,6,SE15 1AY,,CARDINE MEWS,LONDON
335000,Standard price paid transaction,GREATER LONDON,2014-11-12,3,SE15 1AY,,CARDINE MEWS,LONDON
400000,Standard price paid transaction,GREATER LONDON,2018-03-07,8,SE15 1AY,,CARDINE MEWS,LONDON
417787,Standard price paid transaction,GREATER LONDON,2016-01-22,10,SE15 1AY,,CARDINE MEWS,LONDON
420000,Standard price paid transaction,GREATER LONDON,2016-03-04,7,SE15 1AY,,CARDINE MEWS,LONDON
41000,Standard price paid transaction,GREATER LONDON,1996-05-03,10,SE15 2LD,,BLANCH CLOSE,LONDON
94000,Standard price paid transaction,GREATER LONDON,2000-08-31,7,SE15 2LD,,BLANCH CLOSE,LONDON
98000,Standard price paid transaction,GREATER LONDON,2001-09-04,33,SE15 2LD,,BLANCH CLOSE,LONDON
120000,Standard price paid transaction,GREATER LONDON,2001-01-05,10,SE15 2LD,,BLANCH CLOSE,LONDON
